# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX,         FY,         FZ       
2.900e-01, 1.413e-04, 0.000e+00, 5.970e+02, 5.970e+02, 0.000e+00, 8.437e-02, 0.000e+00, 1.834e-01, 0.000e+00, 8.878e-01, 0.000e+00, 9.770e+00, -8.237e+01, -0.000e+00, -1.281e-01
2.905e-01, 2.410e-04, 0.000e+00, 5.966e+02, 5.966e+02, 0.000e+00, 1.438e-01, 0.000e+00, 1.789e-01, 0.000e+00, 8.869e-01, 0.000e+00, 9.770e+00, -8.226e+01, -0.000e+00, -2.181e-01
2.910e-01, 3.471e-04, 0.000e+00, 5.961e+02, 5.961e+02, 0.000e+00, 2.069e-01, 0.000e+00, 1.720e-01, 0.000e+00, 8.859e-01, 0.000e+00, 9.770e+00, -8.213e+01, -0.000e+00, -3.136e-01
2.915e-01, 4.377e-04, 0.000e+00, 5.957e+02, 5.957e+02, 0.000e+00, 2.608e-01, 0.000e+00, 1.641e-01, 0.000e+00, 8.851e-01, 0.000e+00, 9.770e+00, -8.202e+01, -0.000e+00, -3.949e-01
2.920e-01, 5.239e-04, 0.000e+00, 5.953e+02, 5.953e+02, 0.000e+00, 3.119e-01, 0.000e+00, 1.546e-01, 0.000e+00, 8.843e-01, 0.000e+00, 9.770e+00, -8.190e+01, -0.000e+00, -4.720e-01
2.925e-01, 6.049e-04, 0.000e+00, 5.949e+02, 5.949e+02, 0.000e+00, 3.598e-01, 0.000e+00, 1.436e-01, 0.000e+00, 8.836e-01, 0.000e+00, 9.770e+00, -8.179e+01, -0.000e+00, -5.442e-01
2.930e-01, 6.505e-04, 0.000e+00, 5.946e+02, 5.946e+02, 0.000e+00, 3.868e-01, 0.000e+00, 1.363e-01, 0.000e+00, 8.831e-01, 0.000e+00, 9.770e+00, -8.172e+01, -0.000e+00, -5.847e-01
2.935e-01, 7.170e-04, 0.000e+00, 5.942e+02, 5.942e+02, 0.000e+00, 4.261e-01, 0.000e+00, 1.241e-01, 0.000e+00, 8.825e-01, 0.000e+00, 9.770e+00, -8.161e+01, -0.000e+00, -6.437e-01
2.940e-01, 7.774e-04, 0.000e+00, 5.938e+02, 5.938e+02, 0.000e+00, 4.617e-01, 0.000e+00, 1.107e-01, 0.000e+00, 8.820e-01, 0.000e+00, 9.770e+00, -8.150e+01, -0.000e+00, -6.970e-01
2.945e-01, 8.310e-04, 0.000e+00, 5.934e+02, 5.934e+02, 0.000e+00, 4.931e-01, 0.000e+00, 9.637e-02, 0.000e+00, 8.815e-01, 0.000e+00, 9.770e+00, -8.139e+01, -0.000e+00, -7.440e-01
2.950e-01, 8.772e-04, 0.000e+00, 5.930e+02, 5.930e+02, 0.000e+00, 5.202e-01, 0.000e+00, 8.122e-02, 0.000e+00, 8.810e-01, 0.000e+00, 9.770e+00, -8.128e+01, -0.000e+00, -7.843e-01
2.955e-01, 9.157e-04, 0.000e+00, 5.926e+02, 5.926e+02, 0.000e+00, 5.426e-01, 0.000e+00, 6.538e-02, 0.000e+00, 8.807e-01, 0.000e+00, 9.770e+00, -8.117e+01, -0.000e+00, -8.176e-01
2.960e-01, 9.562e-04, 0.000e+00, 5.920e+02, 5.920e+02, 0.000e+00, 5.661e-01, 0.000e+00, 4.207e-02, 0.000e+00, 8.803e-01, 0.000e+00, 9.770e+00, -8.102e+01, -0.000e+00, -8.521e-01
2.965e-01, 9.746e-04, 0.000e+00, 5.916e+02, 5.916e+02, 0.000e+00, 5.766e-01, 0.000e+00, 2.522e-02, 0.000e+00, 8.801e-01, 0.000e+00, 9.770e+00, -8.091e+01, -0.000e+00, -8.673e-01
2.970e-01, 9.845e-04, 0.000e+00, 5.912e+02, 5.912e+02, 0.000e+00, 5.821e-01, 0.000e+00, 8.174e-03, 0.000e+00, 8.801e-01, 0.000e+00, 9.770e+00, -8.080e+01, -0.000e+00, -8.750e-01
2.975e-01, 9.858e-04, 0.000e+00, 5.908e+02, 5.908e+02, 0.000e+00, 5.825e-01, 0.000e+00, -8.919e-03, 0.000e+00, 8.801e-01, 0.000e+00, 9.770e+00, -8.069e+01, -0.000e+00, -8.750e-01
2.980e-01, 9.827e-04, 0.000e+00, 5.906e+02, 5.906e+02, 0.000e+00, 5.803e-01, 0.000e+00, -1.889e-02, 0.000e+00, 8.801e-01, 0.000e+00, 9.770e+00, -8.062e+01, -0.000e+00, -8.714e-01
2.985e-01, 9.705e-04, 0.000e+00, 5.902e+02, 5.902e+02, 0.000e+00, 5.728e-01, 0.000e+00, -3.571e-02, 0.000e+00, 8.802e-01, 0.000e+00, 9.770e+00, -8.051e+01, -0.000e+00, -8.595e-01
2.990e-01, 9.500e-04, 0.000e+00, 5.898e+02, 5.898e+02, 0.000e+00, 5.603e-01, 0.000e+00, -5.219e-02, 0.000e+00, 8.805e-01, 0.000e+00, 9.770e+00, -8.040e+01, -0.000e+00, -8.401e-01
2.995e-01, 9.213e-04, 0.000e+00, 5.894e+02, 5.894e+02, 0.000e+00, 5.430e-01, 0.000e+00, -6.818e-02, 0.000e+00, 8.808e-01, 0.000e+00, 9.770e+00, -8.029e+01, -0.000e+00, -8.137e-01
3.000e-01, 8.848e-04, 0.000e+00, 5.890e+02, 5.890e+02, 0.000e+00, 5.211e-01, 0.000e+00, -8.354e-02, 0.000e+00, 8.811e-01, 0.000e+00, 9.770e+00, -8.018e+01, -0.000e+00, -7.803e-01
