# Time,     alpha,      beta,     p,      q,      r,    MX,     MY,     MZ 
4.050e-02, 2.843e-02, 0.000e+00, 9.107e+02, 0.000e+00, 2.590e+01, -0.000e+00, -2.327e+00, 0.000e+00
4.100e-02, 3.194e-02, 0.000e+00, 9.096e+02, 0.000e+00, 2.906e+01, -0.000e+00, -2.570e+00, 0.000e+00
4.150e-02, 3.507e-02, 0.000e+00, 9.084e+02, 0.000e+00, 3.187e+01, -0.000e+00, -2.777e+00, 0.000e+00
4.200e-02, 3.694e-02, 0.000e+00, 9.074e+02, 0.000e+00, 3.353e+01, -0.000e+00, -2.891e+00, 0.000e+00
4.250e-02, 3.813e-02, 0.000e+00, 9.065e+02, 0.000e+00, 3.458e+01, -0.000e+00, -2.953e+00, 0.000e+00
4.300e-02, 3.867e-02, 0.000e+00, 9.054e+02, 0.000e+00, 3.503e+01, -0.000e+00, -2.961e+00, 0.000e+00
4.350e-02, 3.828e-02, 0.000e+00, 9.042e+02, 0.000e+00, 3.463e+01, -0.000e+00, -2.893e+00, 0.000e+00
4.400e-02, 3.711e-02, 0.000e+00, 9.033e+02, 0.000e+00, 3.354e+01, -0.000e+00, -2.773e+00, 0.000e+00
4.450e-02, 3.568e-02, 0.000e+00, 9.025e+02, 0.000e+00, 3.222e+01, -0.000e+00, -2.641e+00, 0.000e+00
4.500e-02, 3.359e-02, 0.000e+00, 9.017e+02, 0.000e+00, 3.030e+01, -0.000e+00, -2.458e+00, 0.000e+00
4.550e-02, 3.046e-02, 0.000e+00, 9.007e+02, 0.000e+00, 2.744e+01, -0.000e+00, -2.195e+00, 0.000e+00
4.600e-02, 2.761e-02, 0.000e+00, 9.000e+02, 0.000e+00, 2.486e+01, -0.000e+00, -1.963e+00, 0.000e+00
4.650e-02, 2.373e-02, 0.000e+00, 8.991e+02, 0.000e+00, 2.134e+01, -0.000e+00, -1.652e+00, 0.000e+00
4.700e-02, 1.893e-02, 0.000e+00, 8.982e+02, 0.000e+00, 1.700e+01, -0.000e+00, -1.274e+00, 0.000e+00
4.750e-02, 1.467e-02, 0.000e+00, 8.973e+02, 0.000e+00, 1.316e+01, -0.000e+00, -9.449e-01, 0.000e+00
4.800e-02, 1.027e-02, 0.000e+00, 8.965e+02, 0.000e+00, 9.212e+00, -0.000e+00, -6.093e-01, 0.000e+00
