# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX,         FY,         FZ       
5.000e-04, 8.417e-06, 7.858e-07, 9.978e+02, 9.978e+02, 7.841e-04, 8.398e-03, 1.047e+02, -3.452e-04, 7.261e-06, -8.550e-01, 9.022e-01, 9.731e+00, -2.450e+02, -1.889e-03, -2.043e-02
1.000e-03, 1.295e-05, 1.947e-06, 9.966e+02, 9.966e+02, 1.940e-03, 1.291e-02, 1.047e+02, -8.505e-04, 2.853e-05, -8.550e-01, 1.428e+00, 9.668e+00, -2.444e+02, -4.685e-03, -3.136e-02
1.500e-03, 1.682e-05, 3.485e-06, 9.954e+02, 9.954e+02, 3.468e-03, 1.674e-02, 1.047e+02, -1.513e-03, 6.913e-05, -8.550e-01, 1.921e+00, 9.582e+00, -2.438e+02, -8.379e-03, -4.063e-02
2.000e-03, 1.764e-05, 3.897e-06, 9.951e+02, 9.951e+02, 3.878e-03, 1.755e-02, 1.047e+02, -1.689e-03, 8.215e-05, -8.550e-01, 2.035e+00, 9.558e+00, -2.437e+02, -9.367e-03, -4.259e-02
2.500e-03, 2.106e-05, 6.070e-06, 9.938e+02, 9.938e+02, 6.032e-03, 2.093e-02, 1.047e+02, -2.610e-03, 1.627e-04, -8.550e-01, 2.560e+00, 9.431e+00, -2.430e+02, -1.457e-02, -5.071e-02
3.000e-03, 2.376e-05, 8.671e-06, 9.925e+02, 9.925e+02, 8.606e-03, 2.359e-02, 1.047e+02, -3.693e-03, 2.848e-04, -8.550e-01, 3.089e+00, 9.272e+00, -2.424e+02, -2.077e-02, -5.708e-02
3.500e-03, 2.560e-05, 1.159e-05, 9.912e+02, 9.912e+02, 1.149e-02, 2.537e-02, 1.047e+02, -4.884e-03, 4.541e-04, -8.549e-01, 3.611e+00, 9.081e+00, -2.417e+02, -2.771e-02, -6.132e-02
4.000e-03, 2.643e-05, 1.441e-05, 9.900e+02, 9.900e+02, 1.427e-02, 2.616e-02, 1.047e+02, -6.006e-03, 6.503e-04, -8.549e-01, 4.070e+00, 8.885e+00, -2.412e+02, -3.438e-02, -6.316e-02
4.500e-03, 2.645e-05, 1.738e-05, 9.888e+02, 9.888e+02, 1.719e-02, 2.616e-02, 1.047e+02, -7.152e-03, 8.938e-04, -8.549e-01, 4.524e+00, 8.662e+00, -2.406e+02, -4.137e-02, -6.308e-02
5.000e-03, 2.564e-05, 2.042e-05, 9.876e+02, 9.876e+02, 2.017e-02, 2.532e-02, 1.047e+02, -8.286e-03, 1.188e-03, -8.548e-01, 4.970e+00, 8.414e+00, -2.400e+02, -4.849e-02, -6.100e-02
5.500e-03, 2.399e-05, 2.345e-05, 9.864e+02, 9.864e+02, 2.314e-02, 2.366e-02, 1.047e+02, -9.368e-03, 1.534e-03, -8.548e-01, 5.406e+00, 8.141e+00, -2.394e+02, -5.558e-02, -5.695e-02
6.000e-03, 2.152e-05, 2.641e-05, 9.852e+02, 9.852e+02, 2.602e-02, 2.120e-02, 1.047e+02, -1.036e-02, 1.934e-03, -8.548e-01, 5.831e+00, 7.842e+00, -2.388e+02, -6.243e-02, -5.096e-02
6.500e-03, 1.827e-05, 2.920e-05, 9.840e+02, 9.840e+02, 2.873e-02, 1.798e-02, 1.047e+02, -1.123e-02, 2.386e-03, -8.547e-01, 6.242e+00, 7.519e+00, -2.382e+02, -6.888e-02, -4.318e-02
7.000e-03, 1.479e-05, 3.149e-05, 9.829e+02, 9.829e+02, 3.095e-02, 1.454e-02, 1.047e+02, -1.188e-02, 2.832e-03, -8.547e-01, 6.595e+00, 7.212e+00, -2.377e+02, -7.412e-02, -3.490e-02
7.500e-03, 1.071e-05, 3.359e-05, 9.818e+02, 9.818e+02, 3.298e-02, 1.052e-02, 1.047e+02, -1.238e-02, 3.330e-03, -8.546e-01, 6.943e+00, 6.878e+00, -2.372e+02, -7.889e-02, -2.524e-02
8.000e-03, 6.124e-06, 3.541e-05, 9.806e+02, 9.806e+02, 3.473e-02, 6.006e-03, 1.047e+02, -1.273e-02, 3.874e-03, -8.546e-01, 7.280e+00, 6.519e+00, -2.366e+02, -8.299e-02, -1.443e-02
8.500e-03, 1.139e-06, 3.689e-05, 9.795e+02, 9.795e+02, 3.613e-02, 1.116e-03, 1.047e+02, -1.287e-02, 4.460e-03, -8.545e-01, 7.604e+00, 6.139e+00, -2.361e+02, -8.627e-02, -2.742e-03
9.000e-03, -4.127e-06, 3.798e-05, 9.783e+02, 9.783e+02, 3.715e-02, -4.037e-03, 1.047e+02, -1.281e-02, 5.082e-03, -8.545e-01, 7.910e+00, 5.739e+00, -2.355e+02, -8.860e-02, 9.546e-03
9.500e-03, -9.564e-06, 3.862e-05, 9.771e+02, 9.771e+02, 3.774e-02, -9.346e-03, 1.047e+02, -1.254e-02, 5.736e-03, -8.544e-01, 8.199e+00, 5.318e+00, -2.349e+02, -8.990e-02, 2.218e-02
1.000e-02, -1.504e-05, 3.879e-05, 9.760e+02, 9.760e+02, 3.786e-02, -1.468e-02, 1.047e+02, -1.203e-02, 6.415e-03, -8.543e-01, 8.468e+00, 4.879e+00, -2.344e+02, -9.010e-02, 3.483e-02
1.050e-02, -2.041e-05, 3.847e-05, 9.748e+02, 9.748e+02, 3.750e-02, -1.990e-02, 1.047e+02, -1.131e-02, 7.112e-03, -8.543e-01, 8.715e+00, 4.422e+00, -2.338e+02, -8.914e-02, 4.719e-02
1.100e-02, -2.556e-05, 3.764e-05, 9.736e+02, 9.736e+02, 3.664e-02, -2.489e-02, 1.047e+02, -1.037e-02, 7.820e-03, -8.542e-01, 8.939e+00, 3.949e+00, -2.332e+02, -8.701e-02, 5.897e-02
1.150e-02, -3.036e-05, 3.629e-05, 9.724e+02, 9.724e+02, 3.529e-02, -2.953e-02, 1.047e+02, -9.228e-03, 8.533e-03, -8.542e-01, 9.140e+00, 3.459e+00, -2.326e+02, -8.370e-02, 6.990e-02
1.200e-02, -3.471e-05, 3.443e-05, 9.711e+02, 9.711e+02, 3.343e-02, -3.371e-02, 1.047e+02, -7.895e-03, 9.244e-03, -8.541e-01, 9.316e+00, 2.952e+00, -2.321e+02, -7.921e-02, 7.971e-02
1.250e-02, -3.849e-05, 3.204e-05, 9.699e+02, 9.699e+02, 3.108e-02, -3.733e-02, 1.047e+02, -6.386e-03, 9.948e-03, -8.540e-01, 9.466e+00, 2.428e+00, -2.315e+02, -7.355e-02, 8.818e-02
1.300e-02, -4.160e-05, 2.913e-05, 9.686e+02, 9.686e+02, 2.822e-02, -4.030e-02, 1.047e+02, -4.713e-03, 1.064e-02, -8.540e-01, 9.590e+00, 1.881e+00, -2.309e+02, -6.671e-02, 9.508e-02
1.350e-02, -4.396e-05, 2.565e-05, 9.673e+02, 9.673e+02, 2.481e-02, -4.252e-02, 1.047e+02, -2.872e-03, 1.132e-02, -8.539e-01, 9.685e+00, 1.303e+00, -2.302e+02, -5.858e-02, 1.002e-01
1.400e-02, -4.519e-05, 2.240e-05, 9.662e+02, 9.662e+02, 2.164e-02, -4.366e-02, 1.047e+02, -1.280e-03, 1.185e-02, -8.539e-01, 9.739e+00, 8.123e-01, -2.297e+02, -5.107e-02, 1.028e-01
1.450e-02, -4.572e-05, 1.891e-05, 9.651e+02, 9.651e+02, 1.825e-02, -4.412e-02, 1.047e+02, 3.230e-04, 1.234e-02, -8.538e-01, 9.768e+00, 3.175e-01, -2.292e+02, -4.303e-02, 1.038e-01
1.500e-02, -4.554e-05, 1.519e-05, 9.640e+02, 9.640e+02, 1.465e-02, -4.390e-02, 1.047e+02, 1.922e-03, 1.278e-02, -8.537e-01, 9.771e+00, -1.844e-01, -2.286e+02, -3.451e-02, 1.031e-01
1.550e-02, -4.463e-05, 1.130e-05, 9.628e+02, 9.628e+02, 1.088e-02, -4.298e-02, 1.047e+02, 3.485e-03, 1.318e-02, -8.537e-01, 9.748e+00, -6.909e-01, -2.281e+02, -2.562e-02, 1.008e-01
1.600e-02, -4.303e-05, 7.282e-06, 9.617e+02, 9.617e+02, 7.004e-03, -4.138e-02, 1.047e+02, 4.981e-03, 1.351e-02, -8.536e-01, 9.699e+00, -1.200e+00, -2.276e+02, -1.651e-02, 9.698e-02
1.650e-02, -4.076e-05, 3.209e-06, 9.606e+02, 9.606e+02, 3.083e-03, -3.915e-02, 1.047e+02, 6.376e-03, 1.377e-02, -8.535e-01, 9.622e+00, -1.709e+00, -2.270e+02, -7.302e-03, 9.166e-02
1.700e-02, -3.819e-05, -4.700e-07, 9.595e+02, 9.595e+02, -4.509e-04, -3.665e-02, 1.047e+02, 7.527e-03, 1.396e-02, -8.535e-01, 9.529e+00, -2.167e+00, -2.265e+02, 9.755e-04, 8.570e-02
1.750e-02, -3.509e-05, -4.207e-06, 9.585e+02, 9.585e+02, -4.032e-03, -3.364e-02, 1.047e+02, 8.585e-03, 1.408e-02, -8.534e-01, 9.411e+00, -2.634e+00, -2.260e+02, 9.347e-03, 7.858e-02
1.800e-02, -3.154e-05, -7.917e-06, 9.574e+02, 9.574e+02, -7.580e-03, -3.019e-02, 1.047e+02, 9.513e-03, 1.413e-02, -8.533e-01, 9.267e+00, -3.104e+00, -2.255e+02, 1.762e-02, 7.047e-02
1.850e-02, -2.761e-05, -1.154e-05, 9.563e+02, 9.563e+02, -1.103e-02, -2.640e-02, 1.047e+02, 1.029e-02, 1.412e-02, -8.532e-01, 9.096e+00, -3.572e+00, -2.250e+02, 2.566e-02, 6.156e-02
1.900e-02, -2.340e-05, -1.501e-05, 9.552e+02, 9.552e+02, -1.434e-02, -2.235e-02, 1.047e+02, 1.089e-02, 1.403e-02, -8.532e-01, 8.900e+00, -4.036e+00, -2.245e+02, 3.334e-02, 5.206e-02
1.950e-02, -1.900e-05, -1.830e-05, 9.541e+02, 9.541e+02, -1.746e-02, -1.813e-02, 1.047e+02, 1.132e-02, 1.387e-02, -8.531e-01, 8.678e+00, -4.494e+00, -2.239e+02, 4.057e-02, 4.219e-02
2.000e-02, -1.452e-05, -2.137e-05, 9.529e+02, 9.529e+02, -2.037e-02, -1.384e-02, 1.047e+02, 1.157e-02, 1.363e-02, -8.530e-01, 8.430e+00, -4.943e+00, -2.234e+02, 4.727e-02, 3.218e-02
2.050e-02, -1.005e-05, -2.419e-05, 9.518e+02, 9.518e+02, -2.303e-02, -9.567e-03, 1.047e+02, 1.162e-02, 1.331e-02, -8.529e-01, 8.157e+00, -5.383e+00, -2.229e+02, 5.339e-02, 2.224e-02
2.100e-02, -5.700e-06, -2.674e-05, 9.507e+02, 9.507e+02, -2.542e-02, -5.419e-03, 1.047e+02, 1.150e-02, 1.291e-02, -8.528e-01, 7.857e+00, -5.811e+00, -2.224e+02, 5.888e-02, 1.261e-02
2.150e-02, -1.559e-06, -2.900e-05, 9.495e+02, 9.495e+02, -2.753e-02, -1.480e-03, 1.047e+02, 1.121e-02, 1.244e-02, -8.527e-01, 7.532e+00, -6.227e+00, -2.218e+02, 6.371e-02, 3.485e-03
2.200e-02, 2.282e-06, -3.096e-05, 9.484e+02, 9.484e+02, -2.936e-02, 2.165e-03, 1.047e+02, 1.076e-02, 1.190e-02, -8.526e-01, 7.181e+00, -6.629e+00, -2.213e+02, 6.786e-02, -4.940e-03
2.250e-02, 5.746e-06, -3.262e-05, 9.472e+02, 9.472e+02, -3.090e-02, 5.442e-03, 1.047e+02, 1.016e-02, 1.127e-02, -8.526e-01, 6.801e+00, -7.018e+00, -2.207e+02, 7.134e-02, -1.250e-02
2.300e-02, 8.756e-06, -3.399e-05, 9.460e+02, 9.460e+02, -3.215e-02, 8.283e-03, 1.047e+02, 9.417e-03, 1.057e-02, -8.525e-01, 6.389e+00, -7.395e+00, -2.202e+02, 7.414e-02, -1.903e-02
2.350e-02, 1.026e-05, -3.464e-05, 9.453e+02, 9.453e+02, -3.274e-02, 9.696e-03, 1.047e+02, 8.933e-03, 1.012e-02, -8.524e-01, 6.134e+00, -7.607e+00, -2.198e+02, 7.545e-02, -2.227e-02
2.400e-02, 1.237e-05, -3.552e-05, 9.440e+02, 9.440e+02, -3.353e-02, 1.168e-02, 1.047e+02, 8.014e-03, 9.284e-03, -8.524e-01, 5.666e+00, -7.962e+00, -2.192e+02, 7.718e-02, -2.679e-02
2.450e-02, 1.361e-05, -3.603e-05, 9.429e+02, 9.429e+02, -3.398e-02, 1.284e-02, 1.047e+02, 7.171e-03, 8.509e-03, -8.523e-01, 5.239e+00, -8.250e+00, -2.187e+02, 7.810e-02, -2.942e-02
2.500e-02, 1.429e-05, -3.632e-05, 9.418e+02, 9.418e+02, -3.420e-02, 1.346e-02, 1.047e+02, 6.319e-03, 7.701e-03, -8.523e-01, 4.799e+00, -8.513e+00, -2.182e+02, 7.854e-02, -3.082e-02
2.550e-02, 1.441e-05, -3.640e-05, 9.407e+02, 9.407e+02, -3.425e-02, 1.355e-02, 1.047e+02, 5.475e-03, 6.858e-03, -8.522e-01, 4.341e+00, -8.755e+00, -2.177e+02, 7.854e-02, -3.100e-02
2.600e-02, 1.401e-05, -3.632e-05, 9.397e+02, 9.397e+02, -3.413e-02, 1.317e-02, 1.047e+02, 4.709e-03, 6.039e-03, -8.522e-01, 3.896e+00, -8.963e+00, -2.172e+02, 7.819e-02, -3.008e-02
2.650e-02, 1.325e-05, -3.613e-05, 9.387e+02, 9.387e+02, -3.391e-02, 1.244e-02, 1.047e+02, 4.055e-03, 5.279e-03, -8.522e-01, 3.480e+00, -9.132e+00, -2.168e+02, 7.761e-02, -2.838e-02
2.700e-02, 1.134e-05, -3.564e-05, 9.372e+02, 9.372e+02, -3.340e-02, 1.063e-02, 1.047e+02, 3.148e-03, 4.070e-03, -8.521e-01, 2.813e+00, -9.359e+00, -2.161e+02, 7.631e-02, -2.421e-02
2.750e-02, 9.642e-06, -3.521e-05, 9.362e+02, 9.362e+02, -3.296e-02, 9.027e-03, 1.047e+02, 2.640e-03, 3.255e-03, -8.521e-01, 2.357e+00, -9.484e+00, -2.156e+02, 7.523e-02, -2.053e-02
2.800e-02, 7.607e-06, -3.471e-05, 9.352e+02, 9.352e+02, -3.246e-02, 7.114e-03, 1.047e+02, 2.216e-03, 2.423e-03, -8.521e-01, 1.883e+00, -9.589e+00, -2.152e+02, 7.400e-02, -1.614e-02
2.850e-02, 5.299e-06, -3.416e-05, 9.342e+02, 9.342e+02, -3.191e-02, 4.950e-03, 1.047e+02, 1.894e-03, 1.584e-03, -8.521e-01, 1.397e+00, -9.672e+00, -2.147e+02, 7.266e-02, -1.120e-02
2.900e-02, 2.784e-06, -3.358e-05, 9.331e+02, 9.331e+02, -3.134e-02, 2.598e-03, 1.047e+02, 1.689e-03, 7.471e-04, -8.521e-01, 9.002e-01, -9.731e+00, -2.142e+02, 7.127e-02, -5.840e-03
2.950e-02, 1.372e-07, -3.299e-05, 9.321e+02, 9.321e+02, -3.075e-02, 1.279e-04, 1.047e+02, 1.607e-03, -8.132e-05, -8.521e-01, 3.962e-01, -9.764e+00, -2.137e+02, 6.985e-02, -2.242e-04
3.000e-02, -2.564e-06, -3.240e-05, 9.310e+02, 9.310e+02, -3.017e-02, -2.387e-03, 1.047e+02, 1.654e-03, -8.956e-04, -8.520e-01, -1.137e-01, -9.772e+00, -2.132e+02, 6.844e-02, 5.480e-03
3.050e-02, -5.242e-06, -3.183e-05, 9.299e+02, 9.299e+02, -2.960e-02, -4.875e-03, 1.047e+02, 1.830e-03, -1.692e-03, -8.520e-01, -6.285e-01, -9.752e+00, -2.127e+02, 6.706e-02, 1.111e-02
3.100e-02, -7.821e-06, -3.128e-05, 9.288e+02, 9.288e+02, -2.905e-02, -7.265e-03, 1.047e+02, 2.134e-03, -2.468e-03, -8.520e-01, -1.148e+00, -9.705e+00, -2.122e+02, 6.574e-02, 1.651e-02
3.150e-02, -1.021e-05, -3.075e-05, 9.277e+02, 9.277e+02, -2.853e-02, -9.476e-03, 1.047e+02, 2.561e-03, -3.217e-03, -8.520e-01, -1.669e+00, -9.629e+00, -2.117e+02, 6.449e-02, 2.149e-02
3.200e-02, -1.234e-05, -3.027e-05, 9.266e+02, 9.266e+02, -2.805e-02, -1.144e-02, 1.047e+02, 3.101e-03, -3.937e-03, -8.520e-01, -2.192e+00, -9.523e+00, -2.112e+02, 6.331e-02, 2.589e-02
3.250e-02, -1.413e-05, -2.982e-05, 9.255e+02, 9.255e+02, -2.760e-02, -1.308e-02, 1.047e+02, 3.745e-03, -4.626e-03, -8.520e-01, -2.716e+00, -9.387e+00, -2.107e+02, 6.221e-02, 2.956e-02
3.300e-02, -1.497e-05, -2.957e-05, 9.249e+02, 9.249e+02, -2.735e-02, -1.385e-02, 1.047e+02, 4.157e-03, -5.008e-03, -8.519e-01, -3.017e+00, -9.295e+00, -2.104e+02, 6.161e-02, 3.127e-02
3.350e-02, -1.607e-05, -2.917e-05, 9.237e+02, 9.237e+02, -2.694e-02, -1.484e-02, 1.047e+02, 4.927e-03, -5.639e-03, -8.519e-01, -3.536e+00, -9.110e+00, -2.099e+02, 6.062e-02, 3.347e-02
3.400e-02, -1.665e-05, -2.878e-05, 9.226e+02, 9.226e+02, -2.655e-02, -1.536e-02, 1.047e+02, 5.772e-03, -6.245e-03, -8.519e-01, -4.063e+00, -8.888e+00, -2.094e+02, 5.966e-02, 3.458e-02
3.450e-02, -1.664e-05, -2.841e-05, 9.214e+02, 9.214e+02, -2.618e-02, -1.533e-02, 1.047e+02, 6.612e-03, -6.785e-03, -8.518e-01, -4.562e+00, -8.642e+00, -2.089e+02, 5.876e-02, 3.448e-02
3.500e-02, -1.612e-05, -2.808e-05, 9.204e+02, 9.204e+02, -2.584e-02, -1.484e-02, 1.047e+02, 7.378e-03, -7.240e-03, -8.518e-01, -5.007e+00, -8.392e+00, -2.084e+02, 5.794e-02, 3.333e-02
3.550e-02, -1.510e-05, -2.773e-05, 9.193e+02, 9.193e+02, -2.549e-02, -1.388e-02, 1.047e+02, 8.124e-03, -7.659e-03, -8.517e-01, -5.443e+00, -8.116e+00, -2.079e+02, 5.708e-02, 3.116e-02
3.600e-02, -1.359e-05, -2.735e-05, 9.183e+02, 9.183e+02, -2.512e-02, -1.248e-02, 1.047e+02, 8.829e-03, -8.042e-03, -8.517e-01, -5.867e+00, -7.815e+00, -2.074e+02, 5.618e-02, 2.797e-02
3.650e-02, -1.183e-05, -2.698e-05, 9.173e+02, 9.173e+02, -2.475e-02, -1.086e-02, 1.047e+02, 9.402e-03, -8.352e-03, -8.516e-01, -6.231e+00, -7.528e+00, -2.070e+02, 5.530e-02, 2.432e-02
3.700e-02, -9.764e-06, -2.657e-05, 9.164e+02, 9.164e+02, -2.435e-02, -8.948e-03, 1.047e+02, 9.902e-03, -8.628e-03, -8.515e-01, -6.576e+00, -7.228e+00, -2.066e+02, 5.436e-02, 2.004e-02
3.750e-02, -7.271e-06, -2.609e-05, 9.155e+02, 9.155e+02, -2.389e-02, -6.657e-03, 1.047e+02, 1.034e-02, -8.888e-03, -8.515e-01, -6.921e+00, -6.899e+00, -2.062e+02, 5.327e-02, 1.490e-02
3.800e-02, -2.954e-06, -2.525e-05, 9.140e+02, 9.140e+02, -2.308e-02, -2.700e-03, 1.047e+02, 1.083e-02, -9.228e-03, -8.514e-01, -7.410e+00, -6.371e+00, -2.055e+02, 5.139e-02, 6.063e-03
3.850e-02, 2.843e-07, -2.458e-05, 9.130e+02, 9.130e+02, -2.244e-02, 2.596e-04, 1.047e+02, 1.102e-02, -9.425e-03, -8.513e-01, -7.718e+00, -5.994e+00, -2.051e+02, 4.993e-02, -5.292e-04
3.900e-02, 3.772e-06, -2.381e-05, 9.120e+02, 9.120e+02, -2.172e-02, 3.440e-03, 1.047e+02, 1.109e-02, -9.601e-03, -8.512e-01, -8.011e+00, -5.596e+00, -2.046e+02, 4.827e-02, -7.599e-03
3.950e-02, 7.453e-06, -2.293e-05, 9.110e+02, 9.110e+02, -2.089e-02, 6.790e-03, 1.047e+02, 1.104e-02, -9.756e-03, -8.512e-01, -8.288e+00, -5.177e+00, -2.042e+02, 4.639e-02, -1.503e-02
4.000e-02, 1.126e-05, -2.194e-05, 9.100e+02, 9.100e+02, -1.996e-02, 1.024e-02, 1.047e+02, 1.084e-02, -9.891e-03, -8.511e-01, -8.546e+00, -4.740e+00, -2.037e+02, 4.429e-02, -2.267e-02
4.050e-02, 1.511e-05, -2.082e-05, 9.090e+02, 9.090e+02, -1.892e-02, 1.374e-02, 1.047e+02, 1.050e-02, -1.001e-02, -8.510e-01, -8.782e+00, -4.285e+00, -2.033e+02, 4.195e-02, -3.039e-02
4.100e-02, 1.895e-05, -1.958e-05, 9.080e+02, 9.080e+02, -1.778e-02, 1.720e-02, 1.047e+02, 1.002e-02, -1.011e-02, -8.510e-01, -8.997e+00, -3.815e+00, -2.028e+02, 3.937e-02, -3.802e-02
4.150e-02, 2.269e-05, -1.821e-05, 9.070e+02, 9.070e+02, -1.651e-02, 2.058e-02, 1.047e+02, 9.398e-03, -1.019e-02, -8.509e-01, -9.187e+00, -3.330e+00, -2.023e+02, 3.654e-02, -4.544e-02
4.200e-02, 2.627e-05, -1.671e-05, 9.059e+02, 9.059e+02, -1.514e-02, 2.380e-02, 1.047e+02, 8.634e-03, -1.026e-02, -8.508e-01, -9.353e+00, -2.831e+00, -2.019e+02, 3.347e-02, -5.251e-02
4.250e-02, 2.963e-05, -1.508e-05, 9.049e+02, 9.049e+02, -1.365e-02, 2.681e-02, 1.047e+02, 7.737e-03, -1.032e-02, -8.508e-01, -9.493e+00, -2.318e+00, -2.014e+02, 3.015e-02, -5.909e-02
4.300e-02, 3.141e-05, -1.410e-05, 9.043e+02, 9.043e+02, -1.275e-02, 2.840e-02, 1.047e+02, 7.171e-03, -1.035e-02, -8.507e-01, -9.561e+00, -2.021e+00, -2.011e+02, 2.816e-02, -6.256e-02
4.350e-02, 3.425e-05, -1.230e-05, 9.032e+02, 9.032e+02, -1.111e-02, 3.094e-02, 1.047e+02, 6.092e-03, -1.040e-02, -8.507e-01, -9.657e+00, -1.493e+00, -2.007e+02, 2.451e-02, -6.807e-02
4.400e-02, 3.672e-05, -1.037e-05, 9.021e+02, 9.021e+02, -9.352e-03, 3.313e-02, 1.047e+02, 4.903e-03, -1.043e-02, -8.506e-01, -9.725e+00, -9.525e-01, -2.002e+02, 2.063e-02, -7.281e-02
4.450e-02, 3.877e-05, -8.301e-06, 9.010e+02, 9.010e+02, -7.479e-03, 3.493e-02, 1.047e+02, 3.607e-03, -1.046e-02, -8.505e-01, -9.764e+00, -3.946e-01, -1.997e+02, 1.650e-02, -7.668e-02
4.500e-02, 4.034e-05, -6.062e-06, 8.999e+02, 8.999e+02, -5.456e-03, 3.631e-02, 1.047e+02, 2.191e-03, -1.048e-02, -8.505e-01, -9.770e+00, 1.905e-01, -1.992e+02, 1.204e-02, -7.960e-02
4.550e-02, 4.124e-05, -4.044e-06, 8.989e+02, 8.989e+02, -3.635e-03, 3.707e-02, 1.047e+02, 9.150e-04, -1.050e-02, -8.504e-01, -9.746e+00, 7.046e-01, -1.988e+02, 8.042e-03, -8.119e-02
4.600e-02, 4.166e-05, -2.011e-06, 8.979e+02, 8.979e+02, -1.806e-03, 3.740e-02, 1.047e+02, -3.587e-04, -1.050e-02, -8.504e-01, -9.696e+00, 1.212e+00, -1.983e+02, 4.031e-03, -8.183e-02
4.650e-02, 4.161e-05, 5.815e-08, 8.969e+02, 8.969e+02, 5.215e-05, 3.732e-02, 1.047e+02, -1.635e-03, -1.050e-02, -8.503e-01, -9.619e+00, 1.720e+00, -1.979e+02, -3.348e-05, -8.157e-02
4.700e-02, 4.111e-05, 2.154e-06, 8.959e+02, 8.959e+02, 1.930e-03, 3.683e-02, 1.047e+02, -2.898e-03, -1.049e-02, -8.503e-01, -9.514e+00, 2.227e+00, -1.974e+02, -4.133e-03, -8.041e-02
4.750e-02, 4.023e-05, 4.105e-06, 8.950e+02, 8.950e+02, 3.674e-03, 3.601e-02, 1.047e+02, -4.040e-03, -1.048e-02, -8.502e-01, -9.392e+00, 2.695e+00, -1.970e+02, -7.935e-03, -7.853e-02
4.800e-02, 3.907e-05, 5.925e-06, 8.941e+02, 8.941e+02, 5.297e-03, 3.494e-02, 1.047e+02, -5.068e-03, -1.046e-02, -8.501e-01, -9.257e+00, 3.129e+00, -1.966e+02, -1.147e-02, -7.613e-02
4.850e-02, 3.755e-05, 7.801e-06, 8.932e+02, 8.932e+02, 6.968e-03, 3.354e-02, 1.047e+02, -6.085e-03, -1.043e-02, -8.501e-01, -9.094e+00, 3.574e+00, -1.962e+02, -1.509e-02, -7.300e-02
4.900e-02, 3.567e-05, 9.692e-06, 8.923e+02, 8.923e+02, 8.648e-03, 3.183e-02, 1.047e+02, -7.056e-03, -1.038e-02, -8.500e-01, -8.906e+00, 4.021e+00, -1.958e+02, -1.873e-02, -6.922e-02
4.950e-02, 3.348e-05, 1.157e-05, 8.913e+02, 8.913e+02, 1.031e-02, 2.984e-02, 1.047e+02, -7.961e-03, -1.033e-02, -8.500e-01, -8.692e+00, 4.464e+00, -1.954e+02, -2.234e-02, -6.483e-02
5.000e-02, 3.101e-05, 1.342e-05, 8.904e+02, 8.904e+02, 1.195e-02, 2.761e-02, 1.047e+02, -8.785e-03, -1.026e-02, -8.499e-01, -8.453e+00, 4.901e+00, -1.950e+02, -2.587e-02, -5.994e-02
5.050e-02, 2.832e-05, 1.524e-05, 8.894e+02, 8.894e+02, 1.355e-02, 2.519e-02, 1.047e+02, -9.516e-03, -1.017e-02, -8.498e-01, -8.190e+00, 5.329e+00, -1.946e+02, -2.931e-02, -5.462e-02
5.100e-02, 2.544e-05, 1.700e-05, 8.885e+02, 8.885e+02, 1.510e-02, 2.260e-02, 1.047e+02, -1.015e-02, -1.006e-02, -8.498e-01, -7.903e+00, 5.746e+00, -1.942e+02, -3.265e-02, -4.896e-02
5.150e-02, 2.243e-05, 1.871e-05, 8.875e+02, 8.875e+02, 1.660e-02, 1.990e-02, 1.047e+02, -1.067e-02, -9.938e-03, -8.497e-01, -7.593e+00, 6.150e+00, -1.937e+02, -3.586e-02, -4.308e-02
5.200e-02, 1.933e-05, 2.036e-05, 8.865e+02, 8.865e+02, 1.805e-02, 1.714e-02, 1.047e+02, -1.108e-02, -9.787e-03, -8.496e-01, -7.260e+00, 6.539e+00, -1.933e+02, -3.895e-02, -3.706e-02
5.250e-02, 1.621e-05, 2.195e-05, 8.855e+02, 8.855e+02, 1.944e-02, 1.435e-02, 1.047e+02, -1.138e-02, -9.611e-03, -8.495e-01, -6.905e+00, 6.913e+00, -1.929e+02, -4.191e-02, -3.101e-02
5.300e-02, 1.310e-05, 2.348e-05, 8.846e+02, 8.846e+02, 2.077e-02, 1.159e-02, 1.047e+02, -1.157e-02, -9.406e-03, -8.495e-01, -6.529e+00, 7.270e+00, -1.925e+02, -4.474e-02, -2.502e-02
5.350e-02, 1.005e-05, 2.494e-05, 8.836e+02, 8.836e+02, 2.204e-02, 8.884e-03, 1.047e+02, -1.165e-02, -9.170e-03, -8.494e-01, -6.131e+00, 7.608e+00, -1.920e+02, -4.743e-02, -1.918e-02
5.400e-02, 7.120e-06, 2.635e-05, 8.826e+02, 8.826e+02, 2.326e-02, 6.284e-03, 1.047e+02, -1.162e-02, -8.901e-03, -8.493e-01, -5.712e+00, 7.928e+00, -1.916e+02, -5.000e-02, -1.356e-02
5.450e-02, 4.334e-06, 2.771e-05, 8.816e+02, 8.816e+02, 2.443e-02, 3.821e-03, 1.047e+02, -1.150e-02, -8.594e-03, -8.492e-01, -5.271e+00, 8.227e+00, -1.912e+02, -5.246e-02, -8.260e-03
